GSM1539409,GSM1539410,GSM1539411,GSM1539412,GSM1539413,GSM1539414,GSM1539415,GSM1539416,GSM1539417,GSM1539418,GSM1539419,GSM1539420,GSM1539421,GSM1539422,GSM1539423,GSM1539424,GSM1539425,GSM1539426,GSM1539427,GSM1539428,GSM1539429,GSM1539430,GSM1539431,GSM1539432,GSM1539433,GSM1539434,GSM1539435,GSM1539436,GSM1539437,GSM1539438,GSM1539439,GSM1539440,GSM1539441,GSM1539442,GSM1539443,GSM1539444,GSM1539445,GSM1539446,GSM1539447,GSM1539448,GSM1539449,GSM1539450,GSM1539451,GSM1539452,GSM1539453,GSM1539454,GSM1539455,GSM1539456,GSM1539457,GSM1539458,GSM1539459,GSM1539460,GSM1539461,GSM1539462,GSM1539463,GSM1539464,GSM1539465,GSM1539466,GSM1539467,GSM1539468,GSM1539469,GSM1539470,GSM1539471,GSM1539472,GSM1539473,GSM1539474,GSM1539475,GSM1539476,GSM1539477,GSM1539478,GSM1539479,GSM1539480,GSM1539481,GSM1539482,GSM1539483,GSM1539484,GSM1539485,GSM1539486,GSM1539487,GSM1539488,GSM1539489,GSM1539490,GSM1539491,GSM1539492,GSM1539493,GSM1539494,GSM1539495,GSM1539496,GSM1539497,GSM1539498,GSM1539499,GSM1539500,GSM1539501,GSM1539502,GSM1539503,GSM1539504,GSM1539505,GSM1539506,GSM1539507,GSM1539508,GSM1539509,GSM1539510,GSM1539511,GSM1539512,GSM1539513,GSM1539514,GSM1539515,GSM1539516,GSM1539517,GSM1539518,GSM1539519,GSM1539520,GSM1539521,GSM1539522,GSM1539523,GSM1539524,GSM1539525,GSM1539526,GSM1539527,GSM1539528,GSM1539529,GSM1539530,GSM1539531,GSM1539532,GSM1539533,GSM1539534,GSM1539535,GSM1539536,GSM1539537,GSM1539538,GSM1539539,GSM1539540,GSM1539541,GSM1539542,GSM1539543,GSM1539544,GSM1539545,GSM1539546,GSM1539547,GSM1539548,GSM1539549,GSM1539550,GSM1539551,GSM1539552,GSM1539553,GSM1539554,GSM1539555,GSM1539556,GSM1539557,GSM1539558,GSM1539559,GSM1539560,GSM1539561,GSM1539562,GSM1539563,GSM1539564,GSM1539565,GSM1539566,GSM1539567,GSM1539568,GSM1539569,GSM1539570,GSM1539571,GSM1539572,GSM1539573,GSM1539574,GSM1539575,GSM1539576,GSM1539577,GSM1539578,GSM1539579,GSM1539580,GSM1539581,GSM1539582,GSM1539583,GSM1539584,GSM1539585,GSM1539586,GSM1539587,GSM1539588,GSM1539589,GSM1539590,GSM1539591,GSM1539592,GSM1539593,GSM1539594,GSM1539595,GSM1539596,GSM1539597,GSM1539598,GSM1539599,GSM1539600
7.742803981,7.719460895,8.152311527,7.786006982,7.972073742,7.757672243,8.089508503,7.866147111,8.126656615,8.485743691,7.555727595,7.681016602,8.118358405,8.409607143,8.174314271,8.186033793,7.917491104,8.231723967,7.73549215,8.328934523,8.093775892,7.835880309,8.372150445,7.972507687,7.873448786,7.634426427,8.233916393,7.859678045,8.316671481,7.995983188,8.317027584,8.334407927,8.242742182,8.220743956,7.977754811,8.114174261,8.650820518,7.876709994,8.553764282,8.026413878,8.079028844,8.403947527,8.281580716,8.052910006,7.744395521,8.142745244,8.053475983,7.855071906,8.340976782,8.026278533,7.886128668,7.753760042,8.166906715,8.158066655,8.164638765,7.743580156,8.449440687,8.066692633,8.324454767,8.39178998,8.187264246,7.991766077,8.472531917,8.509842084,8.095471408,8.179066288,7.697421789,7.938409695,8.472385638,8.238980261,7.893255358,8.283413477,8.220557993,8.399043071,8.455666622,7.894643139,8.213631386,8.178361036,8.333849772,8.01997614,7.887210211,8.146711204,7.932264066,8.235364829,8.244059923,8.465114378,8.504446077,7.901650803,7.872091496,8.161885368,8.068024096,8.16521329,8.277650956,8.518540159,8.125706612,8.165468296,8.593143027,8.091015368,8.349998279,8.368224929,7.937861381,7.960331983,8.071147414,8.339183963,8.038680785,8.093311589,7.722364172,8.058284745,8.237842638,8.035923754,7.524881211,7.880143794,8.026577397,7.659909396,7.771775863,8.112442414,8.065809956,8.065523012,8.07759243,7.919625377,8.090762634,7.997618265,7.950415284,8.368769573,7.958720349,8.164177839,8.52026132,7.634656001,8.058609761,8.288665167,8.001062889,7.72246552,8.15266573,8.11851271,7.980004285,8.469003226,7.936428957,7.850680778,7.928806357,7.736041647,8.268794068,7.997453764,7.7666197,8.21444465,7.874295142,7.998202839,8.509229156,7.82305369,8.221546614,8.21927418,7.951946123,8.395885506,7.963543524,7.727276749,7.609867521,8.028406932,8.209634263,8.028707966,7.79089224,8.50317635,8.319287635,8.325751746,7.952370475,8.368118823,7.648643603,7.628171491,8.082666403,7.988547664,8.128433255,8.307590525,7.610185575,8.091038189,8.286687545,8.161076696,8.410131152,7.736094199,8.014965102,8.064760018,7.924660192,7.967703703,7.903557173,7.567779209,8.069777249,8.072645735,8.021963052,8.00909431,8.583739888,7.936841163,8.290842205,8.305238384,7.828876661,8.049208766
8.648459619,8.737008261,8.748682502,8.963823942,8.460916794,9.016824341,8.318140729,8.776685838,8.220302664,8.224044722,9.035087222,9.208345019,8.440277198,8.673822162,8.560339434,8.47731912,8.857838348,8.249372302,8.918593169,8.329977959,8.698087643,9.356483119,8.099322916,8.631835494,8.753633834,8.545122316,8.518754177,8.918607644,8.151683008,8.81678885,8.426541136,9.222712353,8.875225828,8.349887791,8.518308645,8.979393684,8.124215003,8.588468534,7.934038314,8.25962741,8.288349165,8.625427577,8.714776949,8.65110092,9.024800208,8.468741637,9.011264269,8.741950582,8.4398438,8.726645599,8.701534331,8.901870836,8.446530215,9.045160992,8.940441096,9.112041493,8.379110717,8.54243109,8.293698794,8.663592963,8.580284075,9.168240331,8.458241946,8.509270002,8.383323858,8.743815688,8.933580682,8.649904289,8.527072474,8.548228012,8.763197387,8.071803329,8.45426753,8.510651582,8.167662664,8.742468003,8.786895659,8.460291243,8.525682413,8.793772543,8.628363135,8.388517442,8.629813109,8.563022283,9.106674929,8.69004296,8.455846713,8.769532491,8.617794731,8.652958039,8.377283922,8.682647423,8.94516223,7.997675149,8.645758032,9.056665768,8.73090214,9.048679069,8.827755739,8.153782692,8.690949572,8.78844212,9.063728477,8.400714629,9.225088383,8.653966804,9.195349666,8.745401943,8.823136389,8.968145129,9.161776658,8.816610276,8.557643643,8.69649478,9.019425628,8.846827132,8.833459252,8.842007415,8.348628945,9.022981702,8.773789319,9.099991386,8.33089922,8.366241793,8.713665685,8.683095286,8.658539255,9.259794261,8.782248009,8.745107367,8.900912626,9.045532341,9.174329625,8.372647721,8.634541169,8.072362288,9.168246969,8.832998612,8.667573438,9.249951269,8.527101794,8.794232572,8.630221609,8.257086147,9.078732811,8.410910906,8.737547151,8.82744944,8.678256999,8.272984472,8.897483713,8.449508102,8.559347337,8.628822668,9.359308018,8.841280245,8.838881754,8.672618984,9.269225773,8.665025804,8.142466754,8.914158032,8.778869625,8.246666303,8.744955413,9.06852149,8.936757227,8.766962254,8.895587732,9.038808972,8.855519007,8.513824045,8.558058017,8.71971729,8.349544731,9.205953629,8.537123343,9.065626634,8.924262638,8.673655685,8.916587803,8.732802251,8.662222249,8.516097946,9.471772731,8.757792992,8.599590753,8.373288423,7.995243755,8.541079177,8.960648105,8.488238543
10.58081819,10.99615811,10.83381512,11.00526212,10.38481813,10.87241304,11.04570876,11.11039963,10.87138922,10.64764432,11.28377267,10.52564625,11.01618692,10.3811718,10.98037697,10.96720561,11.46833909,10.6279759,10.58718493,10.68951658,11.12675121,11.61590532,10.09066535,11.24842043,10.67528418,11.1101778,10.3694869,10.22682941,10.88782197,10.58656891,10.89860323,10.9640751,10.9446728,10.71752907,10.58650707,10.66254376,11.04620199,11.21089503,10.19121266,11.47417034,11.03891024,10.49603156,10.31178836,10.84260155,10.45440551,10.96801126,10.81433252,11.00413777,10.74722785,10.85764639,10.61238077,11.18637677,11.07996743,11.47653403,10.98610029,10.81194197,10.59368604,10.99770872,10.84120147,10.69955982,10.76771866,11.47942906,10.14166699,10.5934812,11.26057467,10.88373852,11.5251637,10.60223446,10.29407721,9.874749038,10.91520678,10.08833803,10.7172128,10.81915122,11.01452744,11.00649474,10.91433708,10.76896568,10.56392727,10.56821203,10.12044382,10.88711015,10.79468705,10.87671199,10.7834729,10.89840327,10.41879192,11.09268431,10.33240631,10.84580739,10.32569424,10.9250559,10.23398569,10.62287488,11.0526248,10.43125198,10.93676484,10.57963349,10.74043557,10.34981072,10.57140183,10.67854201,11.17431634,10.27983293,11.44890637,10.77541949,11.45853821,11.44442017,11.19473729,10.51827193,11.25762745,11.00463705,10.74660701,11.13122175,11.24085121,10.72621232,10.66180981,11.24514653,10.78163131,11.18740682,11.2116929,11.30972005,10.54213457,10.71334826,10.50833721,11.18743317,10.72764494,11.24125763,11.33851312,11.00939296,10.6423966,11.46256443,11.53935719,10.89637081,10.90154211,10.59935328,11.27646229,11.22966245,10.68868798,11.18984915,11.49875164,10.52365531,10.6579781,10.88489334,10.83950861,10.2940994,10.61677824,11.55750965,10.58010889,10.95133751,10.98260448,10.89349987,10.99351384,11.00957157,10.79573011,10.14127989,11.39002555,10.91119121,10.53078157,10.32102271,10.53887216,11.45342175,10.42984021,10.82805364,11.31628261,11.20683668,10.94261127,10.87626316,10.68618998,11.41420669,10.8322118,11.03327926,11.33943162,10.8964843,10.34198685,11.08965102,10.65867295,10.93656382,10.9855724,11.25719456,10.79895947,10.46843967,10.64964076,10.93684607,11.20623679,10.66753434,10.19685066,10.91253244,10.70792674,10.94607868,11.57982437,10.84753669
7.189773965,7.061178014,7.156433133,7.074745782,7.043175292,7.169846556,7.163097446,6.931884205,6.981064169,7.026742009,7.279925252,7.142527298,7.146081712,7.170028523,7.21011028,7.067803682,6.993501902,7.222112681,7.366844492,6.974157286,7.244524867,7.043940934,7.174218142,6.977429866,7.015181343,7.287221278,7.06400973,7.039663158,6.954578906,7.034853936,7.017357489,7.205458688,6.913667661,7.225213816,6.970349753,7.101702097,7.195898345,7.217498464,6.983887096,7.036611403,7.04004812,6.909787403,6.988721872,7.28552501,7.408709257,6.966081715,7.227809818,7.021474198,7.023653394,7.26135711,6.973523922,7.007031226,7.079362903,7.092681725,7.335351083,7.134214264,7.023713774,6.876243899,6.82289128,7.026544936,7.130788912,7.266625852,7.01736912,7.023523491,6.990751462,7.159893844,7.041258126,7.211811703,7.053696097,6.95812914,7.155842473,7.235773874,6.890503375,7.135611824,6.846610635,7.191189163,7.036952202,6.951070173,6.983340526,6.988500865,6.948611458,7.163896426,7.1785297,7.055122396,7.134654196,6.969756496,7.158916245,7.004198137,6.945360233,6.876843098,7.356666062,7.022512008,7.083475526,6.972967691,7.053666212,7.037370727,6.991589069,6.973685157,6.98394502,6.862886117,6.971507515,7.170952537,7.314474014,6.90589155,7.085076581,6.886538676,7.179960629,7.243034782,7.240242016,7.227740709,7.389818863,7.042868271,7.156145046,7.082209658,7.200856729,7.407685682,7.109281614,7.077426223,7.177371678,7.190035247,7.208968226,7.083523666,7.292172831,6.983598126,7.021166396,6.981443466,7.237627773,7.156986423,7.162529182,7.308011788,7.271156525,7.13238842,7.302124631,7.010963926,7.043752701,6.842888005,7.146178556,7.237610137,7.205944128,7.271606007,7.048179792,7.052933702,7.066786961,7.243572423,7.316217744,7.222485611,7.007283283,7.00226743,7.069407562,6.970799507,7.167998193,7.115248282,7.119865104,7.259958676,7.135884223,7.206303933,7.171901255,7.301639951,6.981514897,6.823100153,6.879392688,7.033139558,7.060186815,7.087492532,7.114271395,7.173362674,7.106267191,7.200012135,6.961306409,7.280540631,7.19421721,6.947619268,7.164286783,7.171788285,6.926902352,7.205456387,7.134910904,7.010657572,7.417012674,7.081661992,7.197765535,7.106823704,7.240351751,7.238745306,7.222395447,7.124705858,6.915802007,7.014278392,7.042187783,7.181438429,7.226698357,7.110575106
6.911794839,7.041513583,6.979890485,6.724136291,6.931092411,7.101152056,7.330579556,6.956068208,7.38150836,7.742698425,6.795314957,6.683714972,7.251999834,7.292733827,7.263275288,7.275376252,7.044828529,7.724595307,6.921637598,6.829119651,7.225040025,6.754782577,7.459579388,7.096905566,6.822311297,7.01605136,6.993645149,7.063962323,7.58240038,6.992399774,7.383621307,7.224869364,7.277450368,7.321657699,6.779040479,7.077884147,7.109772255,7.307412688,7.449638404,7.078275756,7.351606992,7.491746228,7.709502233,7.256929446,7.394488223,6.938440121,7.03603133,7.049227949,7.19929519,7.252261875,7.037090294,7.044542967,7.628686379,7.129511637,7.275549587,6.889723338,7.570743542,7.384336328,7.531231947,7.434924283,7.429929794,6.853556716,7.813966585,7.275653556,7.049421488,7.166684738,7.201565132,6.940026704,7.671044448,6.797267052,7.015079536,7.578842202,7.41618612,7.729399029,7.085073271,6.957696505,7.058434746,7.394463235,7.654100415,6.987040043,6.958072373,7.251101016,7.113956243,7.320297091,6.978954262,7.550320515,7.805963789,7.184901652,7.018847971,7.281263735,6.843685939,7.286307699,7.160944029,7.977018637,6.933210687,7.305543568,7.553039465,6.95673588,7.600549614,7.959645701,7.357604455,6.940686622,7.133045603,7.729391866,7.080141579,7.288042942,6.887197376,7.366054719,7.184751911,6.909842156,6.641148943,6.952644977,7.168258576,7.000203498,7.047475183,7.195791385,7.215090956,7.081956805,7.253526344,6.934675746,7.235702635,7.007925716,6.926218978,7.715223989,7.139221168,7.346696433,7.379325067,6.735875818,7.149297076,7.177572313,6.928490173,6.889791747,6.782437816,7.489136469,6.966891534,7.839491775,7.021346395,6.862870402,6.882356966,6.998251351,7.265630675,7.332951183,6.984310145,7.336466798,6.912443471,7.176983015,7.899466681,7.342941996,7.11676114,7.188207206,6.960677759,7.619975127,7.438304086,6.854768375,6.741092231,6.882663745,7.007806144,7.249345721,6.846455964,7.677551318,7.51703996,7.223649312,7.315146158,7.218927174,6.861404444,6.469729475,7.091247774,6.859309587,7.305906855,7.262376786,6.834571671,7.009668342,7.510843267,7.011975378,7.564564424,6.949969749,7.495948389,6.983852292,7.237893954,7.455413493,6.914767415,6.605556559,7.0781584,7.053758267,6.94543372,7.089425504,7.607516967,7.610644262,7.582206357,7.520795076,6.693870372,7.158027451
11.66833815,11.73384094,12.04417201,11.54903119,11.96625815,12.10085978,12.52602582,11.87595712,12.31598438,12.48273794,11.51245653,12.25902833,11.7289847,12.33507222,12.06713095,12.0703411,11.89952731,13.07214696,11.81565331,11.94555529,12.03036115,11.48985513,12.06867941,11.81392853,11.692054,11.51868671,12.41356386,11.51865667,12.43502233,12.08575123,12.65924749,12.14829634,12.37390038,12.67023693,11.57606721,12.14601541,12.27409033,11.75965242,12.51981687,11.7504954,11.98505386,12.24891516,12.36910569,11.95758619,12.06925355,11.93814876,11.80267393,11.91179725,12.02170656,12.16114051,11.99520531,11.87720865,11.98975083,11.90079901,12.33515576,12.00381802,12.05178159,12.48634073,12.42823675,11.96386894,12.32942794,11.72684439,12.46019193,12.25180952,12.22026378,12.10188732,11.45497573,11.9089356,12.58478086,12.01888263,12.05238312,12.63476359,12.41607924,12.55928647,12.37252626,11.77426294,12.09041722,12.26691089,12.38535373,11.88393576,11.98953596,12.25137941,11.7327583,12.007784,11.98009882,12.14459267,12.2193106,12.08384706,12.17865563,12.21110137,11.89851898,12.48582987,12.00714723,12.32158821,11.94383023,12.18488289,12.2041527,11.8293286,11.93904184,12.65055273,12.16055211,11.84252345,11.98737919,12.4541058,11.88581623,12.31151083,11.66675924,12.26581091,12.1894115,11.75814489,10.94581272,11.94268644,11.98616854,11.97933852,11.71217758,12.22166577,12.03324123,11.77948005,12.14843071,11.74547545,11.85004768,11.76688654,11.88723453,12.54521208,12.19353304,12.29270976,11.83983739,11.24889444,11.74891517,12.48953408,11.55106304,12.00603229,11.19199174,12.27671214,11.86367718,12.74650171,11.61876899,11.80641296,11.86847896,11.53830993,12.22047152,12.26287117,11.59494885,12.07472863,11.7810763,12.10412921,12.68054128,11.61572853,11.98112391,12.23330324,12.09594225,12.78248847,11.83024337,11.8095534,11.3064164,11.77330156,11.73577501,11.81478414,12.25294687,12.61112395,12.40505108,12.19582264,11.92374695,12.32035487,11.79057789,11.11056113,12.18027365,11.68834393,12.20381153,11.69929995,11.53950744,11.716742,12.11902191,11.74838404,12.5112335,11.98848052,12.18184376,11.78138666,12.03518994,12.14347976,11.64441558,11.84749485,11.95544206,11.48116638,11.83377469,11.95792118,12.67345388,12.17267215,12.01130961,12.37712982,11.24220612,11.98790211
6.724020027,6.765454686,6.523177163,7.005639348,6.441027936,6.527535477,6.552058556,6.776262528,6.588083655,6.519872259,6.903658226,6.645126229,6.721032172,6.671325852,6.708165082,6.605341953,6.927515635,6.514115655,6.879554095,6.487284049,6.676697989,6.817415219,6.840510197,6.744830153,6.658477364,6.613713183,6.73735083,6.67378602,6.570417651,6.871387263,6.525969838,6.490236362,6.57406022,6.649929084,6.487278904,6.698701644,6.348286341,6.897660452,6.64111778,6.851304806,6.693077869,6.682358143,6.327091949,6.341782697,6.939913891,6.826159225,6.541688877,6.792248946,6.727169912,6.738286101,6.663832057,6.545856896,6.650964342,6.694550317,6.624653074,6.841931788,6.712779,6.485385658,6.580959067,6.531234103,6.752392344,6.597416077,6.448418908,6.492852846,6.428104399,6.618421397,6.947555104,6.59953978,6.459399905,6.855964944,6.763480724,6.567633453,6.528144286,6.579517889,6.599319411,6.807054277,6.736749341,6.726037912,6.578969229,6.517114329,6.765263686,6.595973753,6.83489208,6.45783251,6.654650334,6.572268003,6.52819255,6.742383854,6.72588514,6.684234769,6.680431325,6.602246937,6.659015512,6.456561482,6.378841043,6.536264633,6.438966248,6.873573833,6.570671182,6.570881298,6.577338943,6.582579655,6.699174941,6.629388587,6.641256343,6.516201165,6.624220379,6.698500593,6.677789554,6.920833389,6.74764445,6.829823088,6.869282538,6.846789434,6.731280722,6.637094647,6.761824186,6.738163895,6.602198845,6.690228351,6.675438408,6.64979502,6.983820713,6.600474367,6.563042201,6.70191837,6.663962419,6.904786941,6.710608777,6.618727334,6.869802221,6.961848546,6.465810699,6.522522944,6.771509462,6.524474912,6.873890578,6.82524995,7.055281653,6.792691846,6.729885484,6.695422768,6.545262723,6.612446658,6.863407031,6.657294706,6.421690705,6.639036791,6.709571523,6.542469039,6.798688896,6.76207999,6.687243596,6.763261166,6.813826303,6.696737056,6.815426549,6.595847649,6.455860975,6.459946519,6.50905023,6.650794644,6.654683983,6.760588793,6.973294668,6.869628774,6.571367962,6.811906725,6.538484919,6.516522913,6.710897349,6.551240629,6.790227002,6.699078767,6.644390337,6.697690918,6.620865282,6.884882603,6.602470777,6.568217904,6.548498578,6.985685737,6.706658555,6.601965379,6.806685884,6.61486011,6.58068181,6.486768821,6.61861098,6.585174615,6.728008639,6.853439745
6.137377793,6.079150565,6.452334162,6.301956712,6.410528533,6.486778792,6.574091788,6.184694565,6.463226898,6.719173854,6.042473641,6.401993701,6.387825024,6.505996035,6.574545704,6.360998942,6.288604311,6.60063184,6.240962686,6.553050833,6.480465438,6.211273984,6.843615908,6.378939294,6.583443908,6.195020878,6.431259814,6.36681635,6.406211677,6.516455966,6.62166322,6.678322805,6.377517318,6.516732592,6.54089907,6.384609663,6.552448768,6.404658282,7.056537182,6.483726821,6.317815778,6.783590995,6.86242453,6.653016382,6.259571563,6.335628386,6.356460539,6.395681481,6.238637188,6.430014909,6.306776119,6.427392502,6.81193253,6.555641475,6.482508473,6.245611625,6.787254826,6.718999515,6.859112822,6.824271253,6.341156106,6.51753851,6.695819698,6.782672857,6.469246973,6.476841367,6.211537037,6.272427529,6.579900759,6.296614002,6.273958489,6.58074174,6.634421386,6.677676355,6.558471719,6.483780042,6.678453184,6.64941884,6.863440037,6.318728203,6.373599799,6.52322808,6.202530249,6.553335109,6.800333125,6.753308734,6.883842404,6.28635793,6.599167318,6.834790069,6.465527169,6.494926223,6.785787036,6.717585372,6.50365487,6.287254048,6.883981677,6.27181601,6.839796621,6.831063939,6.320944531,6.279474161,6.17068733,6.647543556,6.603903305,6.549184128,6.193446835,6.67310452,6.359937641,6.276278872,6.133475768,6.279616515,6.266791602,6.321444418,6.203500063,6.306644599,6.554866663,6.265021002,6.565974155,6.382037952,6.540107847,6.58780007,6.550839074,6.841447846,6.285443878,6.563182077,6.418621019,6.315884217,6.43700089,6.423330015,6.469210852,6.261960733,6.265657249,6.469584314,6.366675588,7.08877442,6.372516687,6.300302509,6.527043331,6.248968757,6.41609788,6.171219131,6.440701095,6.488641834,6.241940716,6.444671064,6.799347559,6.55069901,6.484718306,6.393158363,6.339344896,6.548669642,6.76450855,6.363801703,6.270126958,6.376707511,6.531416662,6.366356747,6.142935932,6.764950298,6.972905704,6.497616577,6.526769334,6.518387317,6.27505961,6.351361112,6.187352694,6.456713694,6.621431266,6.649199915,6.215797525,6.445110988,6.598797722,6.709110103,6.713419183,6.286566488,6.402142354,6.338405611,6.265860756,6.481805689,6.384250105,6.222658388,6.495780021,6.564356198,6.289884189,6.238663557,6.91961427,6.554217846,6.568643397,6.500114528,6.556612203,6.735731669
6.45768116,6.480673944,6.693920059,6.228131899,6.493786377,6.546122703,6.791221822,6.605338304,6.408241816,6.754167458,6.299907926,6.359452047,6.414883991,6.579208286,6.594936314,6.812707096,6.470724643,6.993161222,6.612442774,6.60249099,6.674286019,6.57618014,6.452929639,6.515795501,6.628576159,6.413717868,6.388161996,6.405637422,6.739093522,6.529167558,6.678224088,6.822767133,6.618104666,6.67520107,6.592178802,6.611564302,6.33156151,6.706513058,6.841939011,6.516504931,6.731337105,6.847232713,6.842633749,6.673842002,6.54799686,6.537413728,6.442518655,6.426775023,6.527714213,6.430258262,6.664936932,6.637928595,7.085197601,6.693387584,6.714358483,6.546723393,7.004496741,6.841724074,6.809439979,6.794543821,6.647196883,6.690660142,6.903365574,6.763523343,6.557015949,6.674843835,6.810908023,6.491052308,6.823403444,6.475132407,6.46364753,6.426532054,6.752803367,6.834742342,6.532121242,6.572368661,6.665926022,6.747245657,6.988604892,6.731826819,6.096562386,6.584406488,6.58416775,6.725136447,6.850352243,7.009419638,7.04831946,6.523089001,6.474464694,7.050971463,6.392706628,6.805646748,6.867583147,6.780293101,6.451234334,6.527558131,7.120351964,6.549686505,7.039263545,6.919071171,6.601909112,6.599460899,6.393202051,7.039260682,6.75821247,6.755847986,6.496891128,6.596117698,6.583562802,6.381212412,6.422922292,6.708652847,6.520380619,6.514177989,6.46087746,6.532704444,6.506218427,6.529419346,6.66191784,6.582496841,6.604336806,6.64260292,6.19257672,6.740553097,6.630349287,6.819953945,6.733232115,6.371408684,6.649495315,6.708169768,6.542919923,6.506121952,6.658033779,6.82908562,6.453648749,6.917482414,6.638119313,6.497877759,6.406866569,6.59958489,6.45380232,6.807846541,6.537361555,6.830411963,6.454863602,6.617145871,6.843980636,6.693793219,6.699211292,6.464690749,6.636103854,6.701344241,6.962992524,6.474652825,6.226904346,6.40908977,6.491271801,6.711752303,6.590483816,6.936483264,6.479411787,6.739086456,6.702871592,6.796804465,6.639730916,6.248470972,6.648018265,6.670136405,6.631954394,7.103419501,6.494235793,6.34119862,6.72541238,6.717073525,6.686032226,6.462737277,6.514358693,6.663393081,6.856154998,6.633530335,6.654018217,6.466255186,6.592899364,6.47081345,6.47780929,6.450109706,6.962205334,6.947090265,6.661391578,6.75293161,6.536782037,6.672181621
8.851830431,9.417398044,8.726374185,9.029585867,8.418414498,8.812652831,8.797428377,8.636550804,8.698418851,8.145312114,9.102003709,8.915938986,8.734406403,8.740505063,8.604936096,8.5740324,8.922416658,8.733077292,9.067703356,8.844174152,9.016704256,9.397514091,8.45980964,8.726141144,8.446239889,9.110250133,8.34683649,8.993943357,8.648897237,9.117551258,8.683133242,8.719269692,8.570839893,8.84224629,8.531264929,9.081220313,8.326300802,9.156608613,8.21397839,8.95158784,8.813100921,8.528361027,8.380160711,8.547425119,8.791517282,8.760815248,9.149464685,9.008189167,8.314668087,8.759051678,8.82586026,9.128647544,8.560986517,8.978920951,8.731187765,8.613947532,8.579133305,8.195769884,8.374931667,8.674116077,8.28966705,9.163227044,8.499961078,8.61160387,8.567130905,8.542596915,9.107288683,8.776638941,8.377675172,8.790346388,8.964265833,8.08650868,8.686997719,8.288885741,8.311632403,9.194059077,8.642611834,8.333644394,8.678286555,8.692368024,8.12783404,8.594254908,8.81159041,8.586529219,8.768844742,9.094511966,8.222494684,8.651199979,8.730344328,8.764517936,8.789604747,8.745090273,8.743937817,8.114091461,8.593830174,8.781346843,8.486117507,8.861662613,8.864014094,8.282544649,8.876504859,9.040196179,9.09413449,8.420805759,9.223310122,8.690633083,9.389941192,8.439898807,8.944639699,8.754921079,9.555588862,9.06714326,9.289439193,8.69179737,8.950670989,9.126880156,8.837616552,9.091024066,8.315779671,9.050379237,9.348550985,8.841421444,8.421187736,8.13936372,8.799603173,8.703813981,9.0162824,9.171034128,8.992974528,8.886267119,9.055883803,9.141209062,9.426453382,8.609899595,8.876284433,8.467311792,9.23992401,9.263332689,9.095761515,9.259337656,8.975107964,8.642567115,8.825464308,8.808908706,9.321404,8.419985744,8.353415827,8.954257221,8.985697338,7.960406733,8.720465297,8.476792441,8.714213868,9.062906144,9.280248985,8.394516268,9.428136544,8.909246687,9.015249837,8.338858533,8.481156187,9.329017939,8.336373268,8.315436443,9.050108925,9.365998021,8.815490304,9.180157991,8.758897382,8.902593218,9.428648318,8.401976827,8.893983588,9.442767389,8.939850182,9.008940239,8.571005255,8.573985406,8.862524977,8.514447558,9.188665009,8.80881882,8.889511192,9.169435683,9.265339897,8.711234345,7.946398815,8.822174449,7.919308065,8.491914554,9.025005218,8.999465805
